date,negative,neutral,positive
2018-04-16 00:00:00+00:00,0.0,0.0,1.0
2018-04-23 00:00:00+00:00,0.0,0.0,1.0
2018-05-28 00:00:00+00:00,0.3333333333333333,0.6666666666666666,0.0
2018-06-11 00:00:00+00:00,0.5,0.5,0.0
2018-06-18 00:00:00+00:00,0.25,0.25,0.5
2018-06-25 00:00:00+00:00,0.0,0.0,1.0
2018-07-02 00:00:00+00:00,0.0,0.5,0.5
2018-07-09 00:00:00+00:00,0.23076923076923078,0.23076923076923078,0.5384615384615384
2018-07-16 00:00:00+00:00,0.5,0.5,0.0
2018-07-23 00:00:00+00:00,0.5,0.0,0.5
2018-08-13 00:00:00+00:00,0.0,0.0,1.0
2018-08-20 00:00:00+00:00,0.5,0.5,0.0
2018-09-03 00:00:00+00:00,0.0,0.0,1.0
2018-11-05 00:00:00+00:00,0.5,0.0,0.5
2019-02-04 00:00:00+00:00,0.0,0.0,1.0
2019-03-18 00:00:00+00:00,0.0,1.0,0.0
2019-04-29 00:00:00+00:00,0.0,1.0,0.0
2019-05-20 00:00:00+00:00,0.25,0.3,0.45
2019-05-27 00:00:00+00:00,0.0,0.0,1.0
2019-06-03 00:00:00+00:00,0.5,0.0,0.5
2019-06-17 00:00:00+00:00,0.0,0.0,1.0
2019-07-01 00:00:00+00:00,0.15789473684210525,0.21052631578947367,0.631578947368421
2019-07-08 00:00:00+00:00,1.0,0.0,0.0
2019-07-15 00:00:00+00:00,1.0,0.0,0.0
2019-07-29 00:00:00+00:00,0.25,0.25,0.5
2019-08-19 00:00:00+00:00,1.0,0.0,0.0
2019-08-26 00:00:00+00:00,0.0,0.0,1.0
2019-09-02 00:00:00+00:00,0.3333333333333333,0.0,0.6666666666666666
2019-09-30 00:00:00+00:00,0.2222222222222222,0.4444444444444444,0.3333333333333333
2019-10-07 00:00:00+00:00,1.0,0.0,0.0
2019-10-28 00:00:00+00:00,0.0,0.0,1.0
2019-11-18 00:00:00+00:00,0.0,1.0,0.0
2019-11-25 00:00:00+00:00,0.06666666666666667,0.3333333333333333,0.6
2019-12-02 00:00:00+00:00,0.6,0.1,0.3
2019-12-16 00:00:00+00:00,0.0,1.0,0.0
2019-12-30 00:00:00+00:00,0.25,0.3125,0.4375
2020-01-06 00:00:00+00:00,1.0,0.0,0.0
2020-01-13 00:00:00+00:00,0.0,0.0,1.0
2020-02-03 00:00:00+00:00,0.0,1.0,0.0
2020-02-17 00:00:00+00:00,0.0,0.5,0.5
2020-02-24 00:00:00+00:00,1.0,0.0,0.0
2020-03-09 00:00:00+00:00,0.2727272727272727,0.09090909090909091,0.6363636363636364
2020-03-16 00:00:00+00:00,0.14285714285714285,0.42857142857142855,0.42857142857142855
2020-03-23 00:00:00+00:00,1.0,0.0,0.0
2020-03-30 00:00:00+00:00,0.0,1.0,0.0
2020-04-06 00:00:00+00:00,0.5,0.0,0.5
2020-04-13 00:00:00+00:00,1.0,0.0,0.0
2020-05-04 00:00:00+00:00,0.0,0.0,1.0
2020-05-11 00:00:00+00:00,0.0,0.0,1.0
2020-05-18 00:00:00+00:00,0.0,0.3333333333333333,0.6666666666666666
2020-05-25 00:00:00+00:00,0.5,0.25,0.25
2020-06-01 00:00:00+00:00,0.21428571428571427,0.14285714285714285,0.6428571428571429
2020-06-08 00:00:00+00:00,0.1111111111111111,0.5555555555555556,0.3333333333333333
2020-06-15 00:00:00+00:00,0.0,0.3333333333333333,0.6666666666666666
2020-06-22 00:00:00+00:00,0.0,0.0,1.0
2020-06-29 00:00:00+00:00,0.48484848484848486,0.21212121212121213,0.30303030303030304
2020-07-06 00:00:00+00:00,0.8571428571428571,0.0,0.14285714285714285
2020-07-13 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-20 00:00:00+00:00,0.75,0.0,0.25
2020-08-03 00:00:00+00:00,0.0,0.0,1.0
2020-08-10 00:00:00+00:00,0.0,0.0,1.0
2020-08-17 00:00:00+00:00,0.0,0.2,0.8
2020-08-24 00:00:00+00:00,0.2727272727272727,0.2727272727272727,0.45454545454545453
2020-08-31 00:00:00+00:00,0.13513513513513514,0.24324324324324326,0.6216216216216216
2020-09-07 00:00:00+00:00,0.0,0.1,0.9
2020-09-14 00:00:00+00:00,0.25,0.25,0.5
2020-09-21 00:00:00+00:00,0.5,0.0,0.5
2020-09-28 00:00:00+00:00,0.35714285714285715,0.07142857142857142,0.5714285714285714
2020-10-05 00:00:00+00:00,0.0,0.5,0.5
2020-10-12 00:00:00+00:00,0.0,0.0,1.0
2020-10-19 00:00:00+00:00,0.0,0.0,1.0
2020-10-26 00:00:00+00:00,0.25,0.25,0.5
2020-11-02 00:00:00+00:00,0.0,0.0,1.0
2020-11-09 00:00:00+00:00,0.0,0.0,1.0
2020-11-16 00:00:00+00:00,0.16666666666666666,0.16666666666666666,0.6666666666666666
2020-11-23 00:00:00+00:00,0.42857142857142855,0.0,0.5714285714285714
2020-11-30 00:00:00+00:00,0.0,0.0,1.0
2020-12-07 00:00:00+00:00,0.0,0.25,0.75
2020-12-14 00:00:00+00:00,0.25,0.25,0.5
2020-12-21 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-28 00:00:00+00:00,0.14285714285714285,0.14285714285714285,0.7142857142857143
2021-01-04 00:00:00+00:00,0.3125,0.09375,0.59375
2021-01-11 00:00:00+00:00,0.18181818181818182,0.36363636363636365,0.45454545454545453
2021-01-18 00:00:00+00:00,0.16666666666666666,0.3333333333333333,0.5
2021-01-25 00:00:00+00:00,0.0,0.16666666666666666,0.8333333333333334
2021-02-01 00:00:00+00:00,0.0,0.3333333333333333,0.6666666666666666
2021-02-08 00:00:00+00:00,0.0,0.3333333333333333,0.6666666666666666
2021-02-15 00:00:00+00:00,0.0,0.0,1.0
2021-02-22 00:00:00+00:00,0.0,0.0,1.0
2021-03-01 00:00:00+00:00,0.10344827586206896,0.2413793103448276,0.6551724137931034
2021-03-08 00:00:00+00:00,0.0,0.0,1.0
2021-03-15 00:00:00+00:00,0.6,0.0,0.4
2021-03-22 00:00:00+00:00,0.1,0.03333333333333333,0.8666666666666667
2021-03-29 00:00:00+00:00,0.08333333333333333,0.0,0.9166666666666666
2021-04-05 00:00:00+00:00,0.0,0.2857142857142857,0.7142857142857143
2021-04-12 00:00:00+00:00,0.14285714285714285,0.07142857142857142,0.7857142857142857
2021-04-19 00:00:00+00:00,0.14285714285714285,0.14285714285714285,0.7142857142857143
2021-04-26 00:00:00+00:00,0.23076923076923078,0.23076923076923078,0.5384615384615384
2021-05-03 00:00:00+00:00,0.14285714285714285,0.2857142857142857,0.5714285714285714
2021-05-10 00:00:00+00:00,0.3076923076923077,0.0,0.6923076923076923
2021-05-17 00:00:00+00:00,0.0,0.17647058823529413,0.8235294117647058
2021-05-24 00:00:00+00:00,0.25,0.08333333333333333,0.6666666666666666
2021-05-31 00:00:00+00:00,0.125,0.25,0.625
2021-06-07 00:00:00+00:00,0.0,0.25,0.75
2021-06-14 00:00:00+00:00,0.0,0.3333333333333333,0.6666666666666666
2021-06-21 00:00:00+00:00,0.1,0.0,0.9
2021-06-28 00:00:00+00:00,0.0,0.16666666666666666,0.8333333333333334
2021-07-05 00:00:00+00:00,0.15384615384615385,0.07692307692307693,0.7692307692307693
2021-07-12 00:00:00+00:00,0.4,0.0,0.6
2021-07-19 00:00:00+00:00,0.0,0.5,0.5
2021-07-26 00:00:00+00:00,0.1111111111111111,0.1111111111111111,0.7777777777777778
2021-08-02 00:00:00+00:00,0.0,0.0,1.0
2021-08-09 00:00:00+00:00,0.25,0.25,0.5
2021-08-16 00:00:00+00:00,0.0,0.0,1.0
2021-08-23 00:00:00+00:00,0.5,0.25,0.25
2021-08-30 00:00:00+00:00,0.0,0.0,1.0
2021-09-06 00:00:00+00:00,0.0,0.0,1.0
2021-09-13 00:00:00+00:00,0.5,0.0,0.5
2021-09-20 00:00:00+00:00,0.6666666666666666,0.0,0.3333333333333333
2021-09-27 00:00:00+00:00,0.0,0.5,0.5
2021-10-04 00:00:00+00:00,0.0,0.0,1.0
2021-10-11 00:00:00+00:00,0.0,0.25,0.75
2021-10-18 00:00:00+00:00,0.5,0.5,0.0
2021-10-25 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-11-01 00:00:00+00:00,0.0,0.0,1.0
2021-11-08 00:00:00+00:00,0.0,0.0,1.0
2021-11-15 00:00:00+00:00,0.6666666666666666,0.0,0.3333333333333333
2021-11-22 00:00:00+00:00,0.14285714285714285,0.0,0.8571428571428571
2021-11-29 00:00:00+00:00,0.0,0.0,1.0
2021-12-06 00:00:00+00:00,0.0,0.0,1.0
2021-12-13 00:00:00+00:00,0.0,0.0,1.0
2021-12-20 00:00:00+00:00,0.25,0.25,0.5
2021-12-27 00:00:00+00:00,0.2,0.2,0.6
2022-01-03 00:00:00+00:00,0.1111111111111111,0.2222222222222222,0.6666666666666666
2022-01-10 00:00:00+00:00,0.0,0.0,1.0
2022-01-17 00:00:00+00:00,0.0,0.0,1.0
2022-01-24 00:00:00+00:00,0.0,0.0,1.0
2022-01-31 00:00:00+00:00,0.14285714285714285,0.0,0.8571428571428571
2022-02-07 00:00:00+00:00,0.0,0.0,1.0
2022-02-14 00:00:00+00:00,0.0,0.75,0.25
2022-02-21 00:00:00+00:00,0.13636363636363635,0.045454545454545456,0.8181818181818182
2022-02-28 00:00:00+00:00,0.23529411764705882,0.17647058823529413,0.5882352941176471
2022-03-07 00:00:00+00:00,0.11764705882352941,0.058823529411764705,0.8235294117647058
2022-03-14 00:00:00+00:00,0.21739130434782608,0.17391304347826086,0.6086956521739131
2022-03-21 00:00:00+00:00,0.09523809523809523,0.38095238095238093,0.5238095238095238
2022-03-28 00:00:00+00:00,0.06666666666666667,0.2,0.7333333333333333
2022-04-04 00:00:00+00:00,0.25,0.125,0.625
2022-04-11 00:00:00+00:00,0.0,0.14285714285714285,0.8571428571428571
2022-04-18 00:00:00+00:00,0.0,0.5,0.5
2022-04-25 00:00:00+00:00,0.3902439024390244,0.0975609756097561,0.5121951219512195
2022-05-02 00:00:00+00:00,0.41304347826086957,0.30434782608695654,0.2826086956521739
2022-05-09 00:00:00+00:00,0.4166666666666667,0.25,0.3333333333333333
2022-05-16 00:00:00+00:00,0.3684210526315789,0.10526315789473684,0.5263157894736842
2022-05-23 00:00:00+00:00,0.39285714285714285,0.25,0.35714285714285715
2022-05-30 00:00:00+00:00,0.3,0.3,0.4
2022-06-06 00:00:00+00:00,0.2222222222222222,0.1111111111111111,0.6666666666666666
2022-06-13 00:00:00+00:00,0.4,0.2,0.4
2022-06-20 00:00:00+00:00,0.0,0.0,1.0
2022-06-27 00:00:00+00:00,0.5,0.25,0.25
2022-07-04 00:00:00+00:00,0.6666666666666666,0.16666666666666666,0.16666666666666666
2022-07-11 00:00:00+00:00,0.25,0.25,0.5
2022-07-18 00:00:00+00:00,0.2,0.0,0.8
2022-07-25 00:00:00+00:00,0.1,0.3,0.6
2022-08-01 00:00:00+00:00,0.0,0.5,0.5
2022-08-08 00:00:00+00:00,0.16666666666666666,0.0,0.8333333333333334
2022-08-15 00:00:00+00:00,0.2857142857142857,0.14285714285714285,0.5714285714285714
2022-08-22 00:00:00+00:00,0.25,0.25,0.5
2022-08-29 00:00:00+00:00,0.6666666666666666,0.0,0.3333333333333333
2022-09-05 00:00:00+00:00,0.0,0.5,0.5
2022-09-12 00:00:00+00:00,0.25,0.0,0.75
2022-09-19 00:00:00+00:00,0.0,0.5,0.5
2022-09-26 00:00:00+00:00,0.3333333333333333,0.16666666666666666,0.5
2022-10-03 00:00:00+00:00,0.3333333333333333,0.0,0.6666666666666666
2022-10-10 00:00:00+00:00,0.3333333333333333,0.2222222222222222,0.4444444444444444
2022-10-17 00:00:00+00:00,0.2222222222222222,0.1111111111111111,0.6666666666666666
2022-10-24 00:00:00+00:00,0.16666666666666666,0.0,0.8333333333333334
2022-10-31 00:00:00+00:00,0.5,0.0,0.5
2022-11-07 00:00:00+00:00,0.22727272727272727,0.4090909090909091,0.36363636363636365
2022-11-14 00:00:00+00:00,0.14285714285714285,0.14285714285714285,0.7142857142857143
2022-11-21 00:00:00+00:00,0.2222222222222222,0.2222222222222222,0.5555555555555556
2022-11-28 00:00:00+00:00,0.3,0.1,0.6
2022-12-05 00:00:00+00:00,0.0,0.5,0.5
2022-12-12 00:00:00+00:00,0.4,0.0,0.6
2022-12-19 00:00:00+00:00,0.5,0.5,0.0
2022-12-26 00:00:00+00:00,0.14285714285714285,0.14285714285714285,0.7142857142857143
2023-01-02 00:00:00+00:00,0.25,0.0,0.75
2023-01-09 00:00:00+00:00,0.0,0.0,1.0
2023-01-16 00:00:00+00:00,0.0,0.5,0.5
2023-01-23 00:00:00+00:00,0.25,0.5,0.25
2023-01-30 00:00:00+00:00,0.25,0.16666666666666666,0.5833333333333334
2023-02-06 00:00:00+00:00,0.30434782608695654,0.13043478260869565,0.5652173913043478
2023-02-13 00:00:00+00:00,0.36363636363636365,0.09090909090909091,0.5454545454545454
2023-02-20 00:00:00+00:00,0.14705882352941177,0.058823529411764705,0.7941176470588235
2023-02-27 00:00:00+00:00,0.0,0.058823529411764705,0.9411764705882353
2023-03-06 00:00:00+00:00,0.21875,0.1875,0.59375
2023-03-13 00:00:00+00:00,0.05454545454545454,0.2,0.7454545454545455
2023-03-20 00:00:00+00:00,0.33962264150943394,0.1320754716981132,0.5283018867924528
2023-03-27 00:00:00+00:00,0.3409090909090909,0.1590909090909091,0.5
2023-04-03 00:00:00+00:00,0.08888888888888889,0.1111111111111111,0.8
2023-04-10 00:00:00+00:00,0.27906976744186046,0.06976744186046512,0.6511627906976745
2023-04-17 00:00:00+00:00,0.3,0.1,0.6
2023-04-24 00:00:00+00:00,0.2857142857142857,0.0,0.7142857142857143
2023-05-01 00:00:00+00:00,0.0,0.09090909090909091,0.9090909090909091
2023-05-08 00:00:00+00:00,0.25,0.125,0.625
2023-05-15 00:00:00+00:00,0.1,0.1,0.8
2023-05-22 00:00:00+00:00,0.5555555555555556,0.1111111111111111,0.3333333333333333
2023-05-29 00:00:00+00:00,0.037037037037037035,0.5185185185185185,0.4444444444444444
2023-06-05 00:00:00+00:00,0.2857142857142857,0.14285714285714285,0.5714285714285714
2023-06-12 00:00:00+00:00,0.0625,0.09375,0.84375
2023-06-19 00:00:00+00:00,0.08333333333333333,0.08333333333333333,0.8333333333333334
2023-06-26 00:00:00+00:00,0.0,0.2,0.8
2023-07-03 00:00:00+00:00,0.025,0.025,0.95
2023-07-10 00:00:00+00:00,0.15384615384615385,0.07692307692307693,0.7692307692307693
2023-07-17 00:00:00+00:00,0.0,0.125,0.875
2023-07-24 00:00:00+00:00,0.06666666666666667,0.044444444444444446,0.8888888888888888
2023-07-31 00:00:00+00:00,0.1794871794871795,0.10256410256410256,0.717948717948718
2023-08-07 00:00:00+00:00,0.20833333333333334,0.125,0.6666666666666666
2023-08-14 00:00:00+00:00,0.16666666666666666,0.16666666666666666,0.6666666666666666
2023-08-21 00:00:00+00:00,0.1111111111111111,0.0,0.8888888888888888
2023-08-28 00:00:00+00:00,0.0,0.3333333333333333,0.6666666666666666
2023-09-04 00:00:00+00:00,0.12244897959183673,0.02040816326530612,0.8571428571428571
2023-09-11 00:00:00+00:00,0.3333333333333333,0.16666666666666666,0.5
2023-09-18 00:00:00+00:00,0.3333333333333333,0.0,0.6666666666666666
2023-09-25 00:00:00+00:00,0.5,0.0,0.5
2023-10-02 00:00:00+00:00,0.2608695652173913,0.08695652173913043,0.6521739130434783
2023-10-09 00:00:00+00:00,0.32,0.12,0.56
2023-10-16 00:00:00+00:00,0.0,0.3333333333333333,0.6666666666666666
2023-10-23 00:00:00+00:00,0.5,0.25,0.25
2023-10-30 00:00:00+00:00,0.0,1.0,0.0
2023-11-06 00:00:00+00:00,0.34545454545454546,0.05454545454545454,0.6
2023-11-13 00:00:00+00:00,0.14285714285714285,0.0,0.8571428571428571
2023-11-20 00:00:00+00:00,0.23076923076923078,0.15384615384615385,0.6153846153846154
2023-11-27 00:00:00+00:00,0.3333333333333333,0.1111111111111111,0.5555555555555556
2023-12-04 00:00:00+00:00,0.0,0.0,1.0
2023-12-11 00:00:00+00:00,0.125,0.125,0.75
2023-12-18 00:00:00+00:00,0.125,0.375,0.5
2023-12-25 00:00:00+00:00,0.16666666666666666,0.2222222222222222,0.6111111111111112
2024-01-01 00:00:00+00:00,0.6,0.13333333333333333,0.26666666666666666
2024-01-08 00:00:00+00:00,0.42857142857142855,0.2857142857142857,0.2857142857142857
2024-01-15 00:00:00+00:00,0.2127659574468085,0.0425531914893617,0.7446808510638298
2024-01-22 00:00:00+00:00,0.0,0.046511627906976744,0.9534883720930233
2024-01-29 00:00:00+00:00,0.13953488372093023,0.06976744186046512,0.7906976744186046
2024-02-05 00:00:00+00:00,0.3783783783783784,0.16216216216216217,0.4594594594594595
2024-02-12 00:00:00+00:00,0.42857142857142855,0.09243697478991597,0.4789915966386555
2024-02-19 00:00:00+00:00,0.42105263157894735,0.17543859649122806,0.40350877192982454
2024-02-26 00:00:00+00:00,0.5238095238095238,0.08333333333333333,0.39285714285714285
2024-03-04 00:00:00+00:00,0.29545454545454547,0.20454545454545456,0.5
2024-03-11 00:00:00+00:00,0.34234234234234234,0.15315315315315314,0.5045045045045045
2024-03-18 00:00:00+00:00,0.391304347826087,0.1391304347826087,0.46956521739130436
2024-03-25 00:00:00+00:00,0.3,0.25,0.45
2024-04-01 00:00:00+00:00,0.2857142857142857,0.0,0.7142857142857143
2024-04-08 00:00:00+00:00,0.3,0.3,0.4
2024-04-15 00:00:00+00:00,0.5,0.0,0.5
2024-04-22 00:00:00+00:00,0.3,0.1,0.6
2024-04-29 00:00:00+00:00,0.3,0.3,0.4
2024-05-06 00:00:00+00:00,0.0,0.0,1.0
2024-05-13 00:00:00+00:00,0.2,0.4,0.4
2024-05-20 00:00:00+00:00,0.0,0.3333333333333333,0.6666666666666666
2024-05-27 00:00:00+00:00,0.0,0.36363636363636365,0.6363636363636364
2024-06-03 00:00:00+00:00,0.3333333333333333,0.2222222222222222,0.4444444444444444
2024-06-10 00:00:00+00:00,0.14285714285714285,0.7142857142857143,0.14285714285714285
2024-06-17 00:00:00+00:00,0.19047619047619047,0.19047619047619047,0.6190476190476191
2024-06-24 00:00:00+00:00,0.07692307692307693,0.46153846153846156,0.46153846153846156
2024-07-01 00:00:00+00:00,0.2,0.16923076923076924,0.6307692307692307
2024-07-08 00:00:00+00:00,0.4,0.1,0.5
2024-07-15 00:00:00+00:00,0.25,0.25,0.5
2024-07-22 00:00:00+00:00,0.16666666666666666,0.6666666666666666,0.16666666666666666
2024-07-29 00:00:00+00:00,0.23684210526315788,0.2631578947368421,0.5
2024-08-05 00:00:00+00:00,0.2608695652173913,0.391304347826087,0.34782608695652173
2024-08-12 00:00:00+00:00,0.15789473684210525,0.42105263157894735,0.42105263157894735
2024-08-19 00:00:00+00:00,0.24444444444444444,0.3333333333333333,0.4222222222222222
2024-08-26 00:00:00+00:00,0.25,0.23148148148148148,0.5185185185185185
2024-09-02 00:00:00+00:00,0.25742574257425743,0.297029702970297,0.44554455445544555
2024-09-09 00:00:00+00:00,0.11538461538461539,0.3076923076923077,0.5769230769230769
2024-09-16 00:00:00+00:00,0.29523809523809524,0.1619047619047619,0.5428571428571428
2024-09-23 00:00:00+00:00,0.10344827586206896,0.20689655172413793,0.6896551724137931
2024-09-30 00:00:00+00:00,0.14814814814814814,0.09259259259259259,0.7592592592592593
2024-10-07 00:00:00+00:00,0.36363636363636365,0.18181818181818182,0.45454545454545453
2024-10-14 00:00:00+00:00,0.21428571428571427,0.14285714285714285,0.6428571428571429
2024-10-21 00:00:00+00:00,0.4117647058823529,0.3235294117647059,0.2647058823529412
2024-10-28 00:00:00+00:00,0.125,0.25,0.625
2024-11-04 00:00:00+00:00,0.39285714285714285,0.10714285714285714,0.5
2024-11-11 00:00:00+00:00,0.2608695652173913,0.2608695652173913,0.4782608695652174
2024-11-18 00:00:00+00:00,0.1875,0.3333333333333333,0.4791666666666667
2024-11-25 00:00:00+00:00,0.07407407407407407,0.37037037037037035,0.5555555555555556
2024-12-02 00:00:00+00:00,0.11363636363636363,0.20454545454545456,0.6818181818181818
2024-12-09 00:00:00+00:00,0.09090909090909091,0.30303030303030304,0.6060606060606061
2024-12-16 00:00:00+00:00,0.07692307692307693,0.34615384615384615,0.5769230769230769
2024-12-23 00:00:00+00:00,0.1590909090909091,0.5454545454545454,0.29545454545454547
2024-12-30 00:00:00+00:00,0.09090909090909091,0.13636363636363635,0.7727272727272727
2025-01-06 00:00:00+00:00,0.2028985507246377,0.3188405797101449,0.4782608695652174
2025-01-13 00:00:00+00:00,0.11627906976744186,0.3953488372093023,0.4883720930232558
2025-01-20 00:00:00+00:00,0.11009174311926606,0.4954128440366973,0.3944954128440367
2025-01-27 00:00:00+00:00,0.17985611510791366,0.4748201438848921,0.34532374100719426
2025-02-03 00:00:00+00:00,0.1232876712328767,0.3835616438356164,0.4931506849315068
2025-02-10 00:00:00+00:00,0.234375,0.4609375,0.3046875
2025-02-17 00:00:00+00:00,0.13821138211382114,0.4959349593495935,0.36585365853658536
2025-02-24 00:00:00+00:00,0.23893805309734514,0.37168141592920356,0.3893805309734513
2025-03-03 00:00:00+00:00,0.1125,0.3875,0.5
2025-03-10 00:00:00+00:00,0.14782608695652175,0.2608695652173913,0.591304347826087
2025-03-17 00:00:00+00:00,0.1,0.28,0.62
2025-03-24 00:00:00+00:00,0.13008130081300814,0.35772357723577236,0.5121951219512195
2025-03-31 00:00:00+00:00,0.24358974358974358,0.24358974358974358,0.5128205128205128
2025-04-07 00:00:00+00:00,0.1276595744680851,0.425531914893617,0.44680851063829785
2025-04-14 00:00:00+00:00,0.3048780487804878,0.3780487804878049,0.3170731707317073
2025-04-21 00:00:00+00:00,0.35,0.2833333333333333,0.36666666666666664
2025-04-28 00:00:00+00:00,0.16161616161616163,0.2828282828282828,0.5555555555555556
2025-05-05 00:00:00+00:00,0.0392156862745098,0.19607843137254902,0.7647058823529411
2025-05-12 00:00:00+00:00,0.19158878504672897,0.19158878504672897,0.616822429906542
2025-05-19 00:00:00+00:00,0.27607361963190186,0.15337423312883436,0.5705521472392638
2025-05-26 00:00:00+00:00,0.2727272727272727,0.22727272727272727,0.5
2025-06-02 00:00:00+00:00,0.2073170731707317,0.25609756097560976,0.5365853658536586
2025-06-09 00:00:00+00:00,0.18181818181818182,0.16883116883116883,0.6493506493506493
2025-06-16 00:00:00+00:00,0.18981481481481483,0.22685185185185186,0.5833333333333334
2025-06-23 00:00:00+00:00,0.16182572614107885,0.16182572614107885,0.6763485477178424
2025-06-30 00:00:00+00:00,0.14736842105263157,0.22105263157894736,0.631578947368421
2025-07-07 00:00:00+00:00,0.16317991631799164,0.23430962343096234,0.602510460251046
2025-07-14 00:00:00+00:00,0.23275862068965517,0.15086206896551724,0.6163793103448276
2025-07-21 00:00:00+00:00,0.2619047619047619,0.2857142857142857,0.4523809523809524
2025-07-28 00:00:00+00:00,0.2222222222222222,0.1736111111111111,0.6041666666666666
2025-08-04 00:00:00+00:00,0.24193548387096775,0.16129032258064516,0.5967741935483871
2025-08-11 00:00:00+00:00,0.27450980392156865,0.29411764705882354,0.43137254901960786
2025-08-18 00:00:00+00:00,0.2768361581920904,0.14689265536723164,0.576271186440678
2025-08-25 00:00:00+00:00,0.27906976744186046,0.18272425249169436,0.5382059800664452
2025-09-01 00:00:00+00:00,0.1320754716981132,0.23270440251572327,0.6352201257861635
2025-09-08 00:00:00+00:00,0.26285714285714284,0.22285714285714286,0.5142857142857142
2025-09-15 00:00:00+00:00,0.3905109489051095,0.12043795620437957,0.48905109489051096
2025-09-22 00:00:00+00:00,0.34285714285714286,0.24285714285714285,0.4142857142857143
2025-09-29 00:00:00+00:00,0.2727272727272727,0.1461038961038961,0.5811688311688312
2025-10-06 00:00:00+00:00,0.3383458646616541,0.20300751879699247,0.45864661654135336
2025-10-13 00:00:00+00:00,0.30412371134020616,0.10824742268041238,0.5876288659793815
2025-10-20 00:00:00+00:00,0.21025641025641026,0.14871794871794872,0.6410256410256411
2025-10-27 00:00:00+00:00,0.24812030075187969,0.18796992481203006,0.5639097744360902
2025-11-03 00:00:00+00:00,0.35348837209302325,0.1813953488372093,0.46511627906976744
2025-11-10 00:00:00+00:00,0.30597014925373134,0.20149253731343283,0.4925373134328358
2025-11-17 00:00:00+00:00,0.34986945169712796,0.1174934725848564,0.5326370757180157
2025-11-24 00:00:00+00:00,0.27906976744186046,0.2159468438538206,0.5049833887043189
2025-12-01 00:00:00+00:00,0.26881720430107525,0.20430107526881722,0.5268817204301075
2025-12-08 00:00:00+00:00,0.3212121212121212,0.14242424242424243,0.5363636363636364
2025-12-15 00:00:00+00:00,0.25,0.18351063829787234,0.5664893617021277
2025-12-22 00:00:00+00:00,0.3741935483870968,0.15913978494623657,0.4666666666666667
2025-12-29 00:00:00+00:00,0.3903061224489796,0.1683673469387755,0.4413265306122449
2026-01-05 00:00:00+00:00,0.3487903225806452,0.16129032258064516,0.4899193548387097
2026-01-12 00:00:00+00:00,0.36116910229645094,0.162839248434238,0.4759916492693111
2026-01-19 00:00:00+00:00,0.3305084745762712,0.17231638418079095,0.4971751412429379
2026-01-26 00:00:00+00:00,0.3545543584720862,0.1851126346718903,0.4603330068560235
2026-02-02 00:00:00+00:00,0.31746031746031744,0.21101774042950514,0.4715219421101774
2026-02-09 00:00:00+00:00,0.3104125736738703,0.21218074656188604,0.4774066797642436
2026-02-16 00:00:00+00:00,0.36439055520102104,0.23420548819400128,0.4014039566049777
2026-02-23 00:00:00+00:00,0.38516746411483255,0.2021531100478469,0.4126794258373206
2026-03-02 00:00:00+00:00,0.42621552459482515,0.19533693488768836,0.37844754051748647
2026-03-09 00:00:00+00:00,0.4073652239939256,0.18425715008858518,0.4083776259174892
